Frame,Time_Seconds,CGY,ID
153,3.06,306.961517,4027
154,3.08,309.239471,4027
155,3.1,311.709747,4027
156,3.12,314.490204,4027
157,3.14,317.638977,4027
158,3.16,320.666565,4027
159,3.18,323.962891,4027
160,3.2,328.613281,4027
161,3.22,332.762299,4027
162,3.24,336.731262,4027
163,3.26,341.151367,4027
164,3.28,346.948914,4027
165,3.3,353.33313,4027
166,3.32,360.645325,4027
167,3.34,368.064728,4027
168,3.36,376.355896,4027
169,3.38,384.223938,4027
170,3.4,392.397888,4027
171,3.42,401.999481,4027
172,3.44,412.472351,4027
173,3.46,421.581909,4027
174,3.48,431.049042,4027
175,3.5,439.885498,4027
176,3.52,450.097656,4027
177,3.54,460.718842,4027
178,3.56,472.705963,4027
179,3.58,481.85498,4027
180,3.6,491.060638,4027
181,3.62,501.062073,4027
182,3.64,509.949341,4027
183,3.66,518.131165,4027
184,3.68,526.824158,4027
185,3.7,535.090454,4027
186,3.72,542.323792,4027
187,3.74,549.928406,4027
188,3.76,556.355591,4027
189,3.78,563.306458,4027
190,3.8,568.568726,4027
191,3.82,575.20752,4027
192,3.84,579.61853,4027
193,3.86,584.129578,4027
194,3.88,586.756042,4027
195,3.9,590.114319,4027
196,3.92,593.246216,4027
197,3.94,597.056702,4027
198,3.96,599.690613,4027
199,3.98,602.108276,4027
200,4,604.882751,4027
201,4.02,606.790771,4027
202,4.04,608.624207,4027
203,4.06,610.016174,4027
204,4.08,610.921387,4027
205,4.1,611.880981,4027
206,4.12,612.623596,4027
207,4.14,613.484192,4027
208,4.16,614.680359,4027
209,4.18,615.753113,4027
210,4.2,617.037598,4027
211,4.22,617.243652,4027
212,4.24,617.225891,4027
213,4.26,617.04895,4027
214,4.28,616.973694,4027
